timestamp,pos_x,pos_y,pos_z,rot_w,rot_x,rot_y,rot_z,rpm_0,rpm_1,rpm_2,rpm_3
8.4,0.066513,2.120316,0.049484,0.377866,-0.010824,-0.925796,0.001385,2485.190908,2458.309832,2165.299368,2835.672592
8.42,0.064356,2.121151,0.047536,0.376637,-0.014617,-0.926245,-0.000692,2367.250605,2487.400033,2585.274074,2664.937248
8.44,0.062304,2.122079,0.045637,0.375431,-0.014221,-0.926737,-0.00269,2410.450132,2459.980534,2833.806104,2541.786739
8.46,0.060348,2.123099,0.043799,0.374311,-0.011224,-0.927232,-0.002462,2551.052703,2574.827914,2656.712256,2310.554747
8.48,0.058469,2.124117,0.04201,0.373236,-0.009811,-0.927684,0.0007,2564.013534,2679.130021,2400.083057,2376.706939
8.5,0.056663,2.12507,0.040246,0.372101,-0.010843,-0.928124,0.002861,2544.753349,2417.193673,2245.597803,2708.564895
8.52,0.05494,2.125832,0.038495,0.370846,-0.013036,-0.928603,0.000266,2426.628628,2345.176914,2197.717236,2707.773536
8.54,0.053308,2.126478,0.03678,0.369542,-0.01383,-0.929101,-0.004292,2417.040266,2479.563921,2709.183814,2513.879078
8.56,0.051766,2.127247,0.035137,0.368354,-0.011858,-0.929592,-0.005771,2587.686149,2571.328469,2896.908679,2229.728723
8.58,0.050297,2.128105,0.033569,0.36729,-0.009282,-0.930054,-0.003464,2552.606746,2569.025197,2562.216547,2343.237897
8.6,0.048886,2.128944,0.032053,0.366235,-0.007555,-0.930492,-0.000666,2538.29373,2503.453272,2428.04321,2588.921317
8.62,0.047526,2.129676,0.030565,0.365128,-0.006822,-0.930933,-3e-05,2489.054946,2414.623609,2288.407347,2595.545253
8.64,0.046214,2.130166,0.029096,0.363979,-0.007239,-0.931378,-0.00108,2459.383796,2445.214514,2354.224303,2448.231245
8.66,0.04495,2.130524,0.027656,0.362852,-0.007859,-0.931811,-0.002164,2569.699222,2444.051349,2634.768524,2432.351706
8.68,0.043738,2.13095,0.026253,0.3618,-0.007977,-0.932218,-0.002765,2654.326418,2448.242227,2694.734726,2418.362987
8.7,0.042577,2.131451,0.024894,0.360811,-0.008452,-0.932597,-0.00262,2588.272218,2541.112813,2542.030205,2429.386938
8.72,0.041473,2.131991,0.023579,0.359844,-0.009831,-0.932958,-0.00215,2585.562256,2517.543101,2516.342373,2516.39757
8.74,0.040434,2.132512,0.022307,0.358879,-0.011852,-0.933305,-0.002735,2567.914185,2397.643987,2466.903852,2520.54461
8.76,0.039472,2.132939,0.021088,0.357944,-0.014247,-0.933627,-0.003771,2551.962219,2447.746066,2564.525046,2368.784146
8.78,0.038604,2.133352,0.019936,0.357108,-0.016087,-0.93392,-0.002943,2576.420685,2494.320909,2765.192089,2313.474959
8.8,0.037849,2.133877,0.018851,0.356379,-0.016682,-0.934192,-0.000807,2625.315323,2432.564751,2701.299902,2490.841605
8.82,0.037216,2.134524,0.01782,0.355688,-0.016385,-0.934461,0.000226,2602.336983,2415.108059,2583.389087,2589.73135
8.84,0.036701,2.13504,0.016833,0.355018,-0.016638,-0.934711,0.000928,2485.964756,2442.474196,2395.581262,2270.563551
8.86,0.036298,2.135165,0.01588,0.354387,-0.017957,-0.934923,0.002448,2449.491533,2337.333778,2428.788922,2295.820105
8.88,0.036023,2.134986,0.014958,0.353786,-0.018736,-0.935134,0.003014,2502.451699,2273.685566,2539.131888,2507.347553
8.9,0.035892,2.134798,0.014066,0.353269,-0.017561,-0.935353,0.002661,2632.066304,2377.055795,2816.79922,2434.083444
8.92,0.035899,2.134622,0.013202,0.352882,-0.016039,-0.93552,0.00438,2586.698923,2533.965642,2584.060865,2159.443211
8.94,0.036032,2.134305,0.012349,0.352533,-0.016095,-0.935632,0.007408,2539.350682,2460.114047,2387.105262,2499.254321
8.96,0.036299,2.133888,0.011489,0.352117,-0.016935,-0.935773,0.007505,2541.95476,2361.494035,2362.103534,2715.073693
8.98,0.03671,2.133432,0.010621,0.351687,-0.016616,-0.935958,0.004728,2509.352136,2348.639596,2658.726572,2519.480816
9.0,0.037252,2.132935,0.009764,0.351355,-0.014123,-0.936131,0.002809,2494.981244,2454.561131,2726.7356,2300.143851
9.02,0.037905,2.132389,0.008923,0.351115,-0.010878,-0.936264,0.003113,2547.595602,2518.263598,2577.095583,2371.163356
9.04,0.038648,2.131888,0.00809,0.350893,-0.008011,-0.936376,0.003013,2628.141063,2456.773034,2514.372377,2632.960584
9.06,0.039459,2.13147,0.007258,0.350667,-0.005775,-0.936482,0.000308,2648.25913,2394.942914,2489.694245,2574.315253
9.08,0.040312,2.130877,0.00644,0.350475,-0.0055,-0.936553,-0.002171,2529.911914,2494.339255,2404.618363,2113.607273
9.1,0.041201,2.130083,0.005649,0.35036,-0.007025,-0.936587,-0.001709,2582.396264,2526.669994,2632.693337,2288.37224
9.12,0.042135,2.129278,0.00489,0.350287,-0.007883,-0.936609,-0.000688,2485.003552,2406.970251,2573.955189,2596.844079
9.14,0.043125,2.128477,0.004159,0.350198,-0.007468,-0.936644,-0.001859,2525.650336,2420.092059,2477.665583,2654.372967
9.16,0.044165,2.127754,0.003463,0.350135,-0.006314,-0.936671,-0.003555,2605.222263,2510.895639,2722.838162,2404.287192
9.18,0.045242,2.127088,0.00281,0.350159,-0.00485,-0.93667,-0.003823,2609.676317,2437.366276,2631.609633,2339.072795
9.2,0.046344,2.126421,0.002199,0.350225,-0.003588,-0.936649,-0.004301,2566.46621,2463.619906,2498.379157,2574.875753
9.22,0.04746,2.125917,0.001631,0.3503,-0.001769,-0.936616,-0.006126,2628.427319,2499.77028,2684.986942,2631.139293
9.24,0.048574,2.125506,0.001115,0.350417,-0.000117,-0.936563,-0.007582,2580.806189,2510.470711,2521.939028,2299.043279
9.26,0.04967,2.12482,0.00065,0.350584,-0.001004,-0.936501,-0.007429,2492.367816,2481.520146,2262.32541,2245.129672
9.28,0.050756,2.123839,0.000238,0.350763,-0.003516,-0.93643,-0.007229,2485.765939,2413.195498,2457.007431,2516.712785
9.3,0.051846,2.122779,-0.000111,0.35094,-0.004646,-0.936347,-0.008599,2495.09525,2345.528169,2623.342705,2585.892037
9.32,0.052946,2.121699,-0.000386,0.351164,-0.00438,-0.936262,-0.008779,2511.177386,2580.748093,2672.800137,2246.428318
9.34,0.054055,2.120638,-0.000586,0.351448,-0.004776,-0.936178,-0.005588,2562.761666,2649.541283,2530.101606,2408.32268
9.36,0.055185,2.119665,-0.00073,0.351701,-0.00581,-0.936089,-0.003238,2534.72202,2466.816784,2409.616477,2780.342858
9.38,0.056347,2.118701,-0.000832,0.351888,-0.006824,-0.936005,-0.004837,2537.387987,2370.232611,2385.17567,2651.374432
9.4,0.057545,2.117724,-0.000878,0.352065,-0.006804,-0.935916,-0.008119,2491.536401,2462.304782,2676.734442,2512.265707
9.42,0.058771,2.116919,-0.000844,0.352311,-0.004591,-0.935829,-0.008951,2572.114636,2620.896776,2864.94266,2344.234172
9.44,0.060006,2.116314,-0.00073,0.35262,-0.00164,-0.935739,-0.007085,2580.221991,2579.735619,2565.093522,2491.103414
9.46,0.061234,2.115806,-0.000557,0.352905,0.000622,-0.935635,-0.006724,2565.526279,2481.188244,2366.609139,2743.721141
9.48,0.062439,2.115295,-0.000335,0.35316,0.001569,-0.935523,-0.008546,2548.313188,2523.207403,2386.797245,2494.453222
9.5,0.063611,2.114684,-5.5e-05,0.353421,0.00159,-0.935411,-0.009843,2473.718606,2522.770816,2526.466128,2404.068408
9.52,0.064743,2.114068,0.000291,0.353701,0.001724,-0.9353,-0.010289,2570.524464,2517.038728,2593.843049,2510.43789
9.54,0.065833,2.113624,0.000711,0.354014,0.002324,-0.93518,-0.010388,2630.62356,2534.543656,2698.171402,2520.150342
9.56,0.066877,2.113203,0.001201,0.354369,0.001939,-0.935057,-0.009309,2538.879407,2551.092995,2394.787361,2308.191138
9.58,0.067884,2.112587,0.001751,0.354733,-0.000606,-0.934934,-0.007864,2494.449713,2490.458851,2322.146122,2519.343372
9.6,0.068874,2.111832,0.002359,0.355058,-0.00326,-0.9348,-0.00847,2448.333865,2379.547297,2455.069643,2657.925348
9.62,0.069864,2.111035,0.003037,0.355384,-0.003995,-0.934664,-0.009427,2466.745668,2487.440396,2722.580476,2392.111234
9.64,0.070856,2.110296,0.003795,0.355786,-0.003342,-0.934536,-0.006949,2560.67508,2617.318953,2738.080277,2267.393141
9.66,0.071853,2.109684,0.004614,0.356216,-0.001896,-0.934397,-0.00304,2521.058731,2503.48455,2554.670265,2673.187782
9.68,0.072855,2.109241,0.005463,0.356587,0.000325,-0.934257,-0.003131,2578.473213,2425.657314,2386.000172,2893.067157
9.7,0.073846,2.108794,0.006336,0.356927,0.001382,-0.934116,-0.005321,2531.204014,2565.099531,2394.337122,2305.792124
9.72,0.074815,2.108109,0.007241,0.357284,0.000752,-0.933982,-0.005065,2416.854082,2540.268271,2460.902448,2288.741521
9.74,0.075765,2.107242,0.008179,0.357624,0.000443,-0.933857,-0.003997,2401.547036,2470.877178,2466.20452,2608.06534
9.76,0.0767,2.106412,0.009146,0.357946,0.00154,-0.933733,-0.003964,2547.982014,2493.327383,2628.453456,2609.271196
9.78,0.077612,2.105623,0.010136,0.35829,0.002573,-0.933602,-0.002981,2551.663981,2574.733271,2524.454023,2297.692483
9.8,0.0785,2.104674,0.011141,0.358637,0.001428,-0.933476,-0.000553,2490.966634,2548.365415,2270.469199,2444.308766
9.82,0.079376,2.103548,0.012147,0.358934,-0.001099,-0.933362,0.000173,2454.772379,2426.779265,2328.187114,2692.751551
9.84,0.08026,2.102401,0.013156,0.359198,-0.002147,-0.933258,-0.001476,2446.509969,2444.299301,2630.377248,2638.301801
9.86,0.081155,2.101379,0.014181,0.359494,-0.000609,-0.933145,-0.001846,2514.771098,2587.587639,2798.727198,2368.114035
9.88,0.082049,2.100435,0.015219,0.359822,0.000821,-0.93302,0.001217,2546.565725,2673.804806,2464.570997,2353.883922
9.9,0.082942,2.099537,0.016246,0.360108,0.000733,-0.932902,0.004028,2534.545558,2525.915953,2360.742896,2768.2674
9.92,0.083841,2.098682,0.017245,0.36032,0.000151,-0.932825,0.002513,2486.417676,2445.698699,2272.728381,2807.638949
9.94,0.084744,2.097801,0.018225,0.360482,-8.2e-05,-0.932766,-0.000723,2421.958838,2566.324691,2561.544,2477.369035
9.96,0.085646,2.096971,0.019209,0.360665,0.001048,-0.932694,-0.001324,2513.730396,2590.327995,2753.768948,2362.666939
9.98,0.086536,2.096299,0.020199,0.360878,0.003654,-0.932606,-8e-06,2539.857263,2545.855038,2643.52632,2575.083348
